               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,     train/lmmd_loss,       train/fg_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,       val/lmmd_loss,         val/fg_loss,               x/lr0,               x/lr1,               x/lr2
                  29,             0.06238,            0.021961,           0.0055182,                   0,             0.65237,              0.8312,             0.19524,              0.2111,             0.10792,            0.074895,            0.015061,            0.010331,                   0,                   0,            0.028804,          0.00070419,          0.00070419
                  30,            0.067702,            0.025199,           0.0082123,                   0,             0.65343,             0.77539,             0.20476,              0.2059,            0.094085,            0.072668,            0.015345,            0.010347,                   0,                   0,            0.026427,          0.00072664,          0.00072664
                  31,            0.088882,            0.056156,            0.012489,                   0,             0.69985,             0.80192,              0.2105,             0.22064,             0.10334,            0.071382,             0.01543,            0.010244,                   0,                   0,            0.024049,          0.00074897,          0.00074897
                  32,            0.076769,            0.034776,           0.0083893,                   0,             0.66847,             0.88299,             0.20952,             0.23375,             0.14121,            0.070262,            0.015514,            0.010192,                   0,                   0,            0.021671,           0.0007712,           0.0007712
                  33,            0.079362,            0.017593,            0.017751,                   0,             0.71444,             0.90713,             0.20952,              0.2406,             0.14392,            0.071111,            0.015545,            0.010241,                   0,                   0,            0.019293,          0.00079332,          0.00079332
                  34,            0.068041,            0.021304,           0.0071251,                   0,             0.61319,             0.84449,             0.23333,              0.2407,             0.13819,            0.068091,            0.015736,            0.010363,                   0,                   0,            0.016915,          0.00081532,          0.00081532
                  35,            0.067692,            0.030587,           0.0077648,                   0,             0.69043,              0.8498,             0.23333,             0.24548,             0.13986,            0.066127,            0.015902,            0.010449,                   0,                   0,            0.014537,          0.00083721,          0.00083721
                  36,            0.054827,            0.018736,           0.0064653,                   0,             0.61825,             0.85753,              0.2381,             0.24953,             0.13617,            0.065991,            0.016143,             0.01036,                   0,                   0,            0.012159,          0.00085897,          0.00085897
                  37,            0.050956,            0.020003,           0.0039258,                   0,             0.63783,             0.87119,              0.2381,             0.25223,             0.13263,            0.063396,            0.016038,            0.010296,                   0,                   0,           0.0097806,          0.00088061,          0.00088061
                  38,            0.061644,            0.023033,           0.0049558,                   0,             0.63082,             0.88952,             0.23505,             0.26044,             0.14838,            0.063822,            0.016029,            0.010278,                   0,                   0,           0.0074021,          0.00090212,          0.00090212
                  39,            0.065998,            0.053659,           0.0076486,                   0,               0.676,             0.89491,             0.24286,             0.26645,             0.16435,            0.061373,            0.016026,            0.010319,                   0,                   0,           0.0050235,          0.00092351,          0.00092351
                  40,            0.057918,            0.014158,            0.011243,                   0,             0.64457,             0.90386,              0.2381,             0.27103,             0.15113,             0.06146,            0.015874,            0.010352,                   0,                   0,           0.0026448,          0.00094476,          0.00094476
                  41,             0.04248,            0.026076,           0.0034184,                   0,             0.61907,             0.92595,             0.24654,             0.28015,             0.14971,            0.062288,            0.015863,             0.01042,                   0,                   0,          0.00095916,          0.00095916,          0.00095916
                  42,            0.048369,            0.022872,           0.0042334,                   0,             0.67844,             0.92602,              0.2381,             0.28025,              0.1589,            0.058453,            0.015778,            0.010356,                   0,                   0,          0.00095916,          0.00095916,          0.00095916
                  43,            0.066556,            0.014728,            0.016738,                   0,             0.67371,             0.97103,             0.24286,             0.29002,             0.14435,             0.06032,            0.015519,            0.010429,                   0,                   0,          0.00095717,          0.00095717,          0.00095717
                  44,            0.046342,            0.025143,           0.0062143,                   0,             0.62119,             0.95402,             0.25153,             0.29817,             0.17915,            0.057661,            0.015503,            0.010432,                   0,                   0,          0.00095514,          0.00095514,          0.00095514
                  45,            0.054703,             0.01788,            0.004372,                   0,             0.64721,             0.97297,             0.25339,             0.30031,             0.17425,            0.057226,             0.01533,             0.01046,                   0,                   0,          0.00095307,          0.00095307,          0.00095307
                  46,            0.049469,            0.013311,           0.0036185,                   0,             0.58352,             0.99054,             0.25064,             0.30456,             0.17954,            0.054905,             0.01512,            0.010307,                   0,                   0,          0.00095095,          0.00095095,          0.00095095
                  47,            0.047837,            0.023271,           0.0062333,                   0,             0.62887,             0.81768,             0.25678,             0.31244,             0.16683,            0.055043,            0.014924,            0.010112,                   0,                   0,          0.00094879,          0.00094879,          0.00094879
                  48,            0.055358,             0.01566,           0.0044418,                   0,             0.65811,             0.82022,             0.25697,             0.31767,             0.18524,             0.05437,            0.014598,            0.010058,                   0,                   0,          0.00094659,          0.00094659,          0.00094659
                  49,            0.050059,            0.026399,           0.0057415,                   0,              0.6444,             0.81821,             0.28026,             0.31872,              0.1625,            0.053454,            0.014469,           0.0098513,                   0,                   0,          0.00094434,          0.00094434,          0.00094434
                  50,            0.055025,            0.021649,           0.0054704,                   0,             0.66448,             0.78317,             0.28313,             0.32318,             0.19032,            0.052747,            0.014296,           0.0096715,                   0,                   0,          0.00094205,          0.00094205,          0.00094205
                  51,            0.049993,            0.024144,           0.0065079,                   0,             0.68745,             0.90401,             0.27425,             0.32862,             0.17322,            0.053964,            0.014068,           0.0095279,                   0,                   0,          0.00093971,          0.00093971,          0.00093971
                  52,            0.051779,            0.015907,           0.0053981,                   0,             0.65964,             0.83729,             0.28313,             0.33364,             0.19008,            0.051823,            0.013816,           0.0093209,                   0,                   0,          0.00093733,          0.00093733,          0.00093733
                  53,            0.044429,            0.016895,            0.017847,                   0,             0.64052,             0.81526,              0.2893,              0.3433,             0.20725,            0.051365,            0.013652,           0.0091369,                   0,                   0,          0.00093491,          0.00093491,          0.00093491
                  54,            0.038813,            0.019652,           0.0033242,                   0,             0.61241,             0.86013,             0.29406,             0.34598,             0.17017,            0.051693,            0.013484,           0.0088996,                   0,                   0,          0.00093245,          0.00093245,          0.00093245
                  55,            0.039659,            0.024845,           0.0038082,                   0,              0.6219,             0.85568,             0.29406,             0.34871,             0.21127,             0.05015,            0.013459,           0.0087683,                   0,                   0,          0.00092995,          0.00092995,          0.00092995
                  56,            0.041021,            0.014195,           0.0025982,                   0,              0.6377,             0.81567,             0.29406,             0.35854,             0.20473,            0.049972,            0.013284,           0.0086781,                   0,                   0,           0.0009274,           0.0009274,           0.0009274
                  57,            0.054732,            0.021474,           0.0057597,                   0,             0.59847,             0.80009,             0.29548,             0.36341,             0.20022,            0.049202,            0.013178,           0.0085116,                   0,                   0,          0.00092481,          0.00092481,          0.00092481
                  58,            0.043336,            0.022566,           0.0042279,                   0,             0.61597,             0.56643,              0.3585,             0.36972,             0.22205,            0.049022,            0.012987,           0.0082616,                   0,                   0,          0.00092219,          0.00092219,          0.00092219
                  59,            0.040722,            0.016046,            0.005993,                   0,             0.63893,              0.8314,             0.30088,             0.37124,             0.21406,            0.048507,            0.012917,           0.0079748,                   0,                   0,          0.00091952,          0.00091952,          0.00091952
                  60,            0.046041,            0.040649,           0.0046043,                   0,             0.65308,             0.57707,             0.35206,             0.37629,             0.21659,            0.048094,            0.012857,           0.0078682,                   0,                   0,          0.00091681,          0.00091681,          0.00091681
                  61,            0.056094,            0.013177,            0.011905,                   0,             0.66225,             0.65463,             0.35026,              0.3863,             0.23005,            0.047989,             0.01254,           0.0076267,                   0,                   0,          0.00091406,          0.00091406,          0.00091406
                  62,            0.042147,            0.038019,           0.0052721,                   0,             0.66095,             0.67749,             0.35185,             0.38937,             0.22794,            0.048164,            0.012387,           0.0074589,                   0,                   0,          0.00091127,          0.00091127,          0.00091127
                  63,            0.045249,            0.014665,           0.0027238,                   0,             0.61008,             0.69768,             0.35438,              0.3908,              0.2209,             0.04828,            0.012291,           0.0072409,                   0,                   0,          0.00090844,          0.00090844,          0.00090844
                  64,            0.050886,            0.015016,           0.0074802,                   0,             0.65066,             0.73279,             0.34918,             0.39781,             0.23325,            0.046981,            0.012366,           0.0069855,                   0,                   0,          0.00090557,          0.00090557,          0.00090557
                  65,             0.05863,             0.01319,            0.005853,                   0,             0.62501,             0.74571,             0.34615,              0.4054,              0.2312,            0.046763,             0.01228,           0.0067492,                   0,                   0,          0.00090266,          0.00090266,          0.00090266
                  66,            0.024743,            0.010142,           0.0024611,                   0,             0.61163,               0.763,             0.34384,             0.40464,             0.23456,            0.046291,            0.012313,           0.0064031,                   0,                   0,          0.00089972,          0.00089972,          0.00089972
                  67,             0.04235,           0.0093775,           0.0028471,                   0,             0.60951,             0.72092,             0.35438,             0.40852,             0.22326,            0.048271,            0.012156,           0.0062866,                   0,                   0,          0.00089673,          0.00089673,          0.00089673
                  68,            0.049787,            0.012124,           0.0050475,                   0,             0.63587,             0.72396,             0.36192,             0.41692,             0.23835,            0.046395,            0.012099,           0.0060547,                   0,                   0,          0.00089371,          0.00089371,          0.00089371
                  69,            0.037172,            0.019271,           0.0036657,                   0,             0.62668,             0.71093,             0.36011,             0.41592,             0.22533,            0.045411,            0.012099,           0.0059316,                   0,                   0,          0.00089065,          0.00089065,          0.00089065
                  70,             0.04514,            0.027506,           0.0034388,                   0,             0.66837,              0.7383,              0.3585,             0.41839,             0.22343,            0.044956,            0.012002,           0.0058476,                   0,                   0,          0.00088755,          0.00088755,          0.00088755
