               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,     train/lmmd_loss,       train/fg_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,       val/lmmd_loss,         val/fg_loss,               x/lr0,               x/lr1,               x/lr2
                  11,            0.066139,            0.030318,           0.0079452,                   0,             0.65412,           0.0010487,                0.25,             0.17857,            0.049954,            0.092999,            0.016479,             0.01177,                   0,                   0,            0.071586,          0.00028614,          0.00028614
                  12,             0.10113,            0.032468,            0.012309,                   0,             0.63739,           0.0010666,             0.25472,             0.14329,            0.046619,            0.092434,            0.016583,            0.011637,                   0,                   0,             0.06921,           0.0003099,           0.0003099
                  13,              0.1144,            0.013391,            0.017632,                   0,             0.62474,           0.0075506,             0.22642,              0.1855,            0.078605,            0.088422,            0.016893,            0.011402,                   0,                   0,            0.066834,          0.00033361,          0.00033361
                  14,            0.076109,             0.01479,           0.0074751,                   0,             0.58704,             0.59574,             0.20283,             0.19611,            0.086622,            0.086847,             0.01699,            0.011323,                   0,                   0,            0.064457,          0.00035727,          0.00035727
                  15,            0.093912,            0.014153,           0.0083548,                   0,              0.6647,             0.71008,             0.20283,             0.19839,            0.091442,             0.08483,            0.017133,            0.011276,                   0,                   0,            0.062081,          0.00038088,          0.00038088
                  16,            0.081368,            0.019219,            0.011425,                   0,             0.65124,             0.88503,             0.19811,             0.19694,            0.077751,             0.08579,            0.017111,            0.011259,                   0,                   0,            0.059704,          0.00040444,          0.00040444
                  17,            0.080241,            0.031021,           0.0099703,                   0,             0.67083,             0.94317,             0.18393,             0.19892,            0.091044,            0.084231,            0.017216,            0.011234,                   0,                   0,            0.057328,          0.00042793,          0.00042793
                  18,            0.070624,            0.051252,            0.009134,                   0,              0.6657,             0.91701,             0.17453,              0.2016,            0.079157,            0.084387,            0.017243,            0.011216,                   0,                   0,            0.054951,          0.00045137,          0.00045137
                  19,            0.070066,             0.01721,           0.0052604,                   0,             0.58976,             0.94624,             0.15664,             0.21373,            0.090663,            0.083491,            0.017257,            0.011172,                   0,                   0,            0.052575,          0.00047475,          0.00047475
                  20,            0.058376,             0.02877,           0.0068099,                   0,             0.63443,             0.99471,             0.14151,             0.22912,             0.11639,            0.080424,            0.017341,            0.011116,                   0,                   0,            0.050198,          0.00049805,          0.00049805
                  21,            0.076242,            0.033256,           0.0077655,                   0,              0.6746,             0.98589,             0.16249,             0.23416,            0.089741,            0.080928,            0.017127,            0.011041,                   0,                   0,            0.047821,          0.00052129,          0.00052129
                  22,            0.073351,            0.015164,           0.0042781,                   0,             0.65398,             0.88696,             0.18396,             0.20244,            0.084109,            0.080041,            0.016948,            0.010941,                   0,                   0,            0.045444,          0.00054445,          0.00054445
                  23,            0.078058,            0.057472,           0.0077369,                   0,             0.67788,             0.73336,             0.16509,             0.16869,            0.069438,             0.07915,            0.016701,            0.010836,                   0,                   0,            0.043068,          0.00056753,          0.00056753
                  24,            0.061846,            0.012507,           0.0044159,                   0,             0.63039,             0.72697,             0.17453,             0.14608,            0.067331,            0.077525,            0.016547,            0.010718,                   0,                   0,            0.040691,          0.00059053,          0.00059053
                  25,            0.058692,            0.011955,           0.0099123,                   0,             0.64468,             0.72862,             0.13679,             0.14381,            0.072779,            0.077981,            0.016443,            0.010749,                   0,                   0,            0.038313,          0.00061345,          0.00061345
                  26,            0.067387,            0.024026,            0.006555,                   0,             0.65418,             0.76323,             0.14623,             0.15192,            0.059394,            0.075449,            0.016289,            0.010672,                   0,                   0,            0.035936,          0.00063627,          0.00063627
                  27,             0.06435,            0.016654,           0.0063702,                   0,             0.63755,             0.78175,             0.15094,             0.16838,            0.073438,            0.073365,            0.016122,            0.010584,                   0,                   0,            0.033559,          0.00065901,          0.00065901
                  28,            0.070264,             0.01789,           0.0056295,                   0,             0.63263,             0.84902,             0.15094,              0.1827,            0.088567,            0.071868,            0.016021,            0.010536,                   0,                   0,            0.031182,          0.00068165,          0.00068165
                  29,            0.063017,            0.020126,            0.004913,                   0,             0.65297,             0.85453,             0.16509,             0.20282,             0.10417,            0.071311,            0.015748,            0.010477,                   0,                   0,            0.028804,          0.00070419,          0.00070419
                  30,            0.064861,            0.025556,           0.0078989,                   0,             0.65383,             0.88608,             0.16509,             0.20031,            0.091204,            0.072682,            0.015829,            0.010488,                   0,                   0,            0.026427,          0.00072664,          0.00072664
                  31,             0.09391,            0.055715,            0.013827,                   0,             0.70004,             0.83083,             0.20283,             0.21361,             0.10372,            0.071002,            0.015842,            0.010521,                   0,                   0,            0.024049,          0.00074897,          0.00074897
                  32,            0.079211,            0.030874,           0.0086156,                   0,             0.66909,             0.82219,             0.20515,             0.22049,             0.11088,            0.071463,            0.015803,            0.010478,                   0,                   0,            0.021671,           0.0007712,           0.0007712
                  33,            0.077655,            0.014357,            0.015613,                   0,              0.7146,             0.83847,             0.20283,             0.22551,             0.10686,            0.069631,            0.015836,            0.010566,                   0,                   0,            0.019293,          0.00079332,          0.00079332
                  34,            0.067446,            0.021563,           0.0071375,                   0,             0.61316,             0.83667,              0.2042,             0.22925,             0.12145,            0.070432,            0.015892,            0.010649,                   0,                   0,            0.016915,          0.00081532,          0.00081532
                  35,            0.070215,            0.029537,           0.0081524,                   0,             0.69068,             0.84431,             0.20755,             0.23213,             0.12483,            0.067855,             0.01613,            0.010705,                   0,                   0,            0.014537,          0.00083721,          0.00083721
                  36,            0.056271,            0.018466,           0.0069701,                   0,             0.61851,             0.86182,             0.20999,             0.23342,             0.12927,            0.065771,            0.016356,            0.010654,                   0,                   0,            0.012159,          0.00085897,          0.00085897
                  37,            0.050857,            0.020281,           0.0039336,                   0,             0.63824,             0.87479,              0.2217,             0.24203,             0.14111,             0.06464,            0.016298,            0.010595,                   0,                   0,           0.0097806,          0.00088061,          0.00088061
                  38,            0.059394,            0.023673,           0.0043404,                   0,             0.63106,             0.84218,             0.22642,             0.24227,             0.13761,            0.064053,            0.016344,            0.010634,                   0,                   0,           0.0074021,          0.00090212,          0.00090212
                  39,            0.071093,            0.048186,           0.0068697,                   0,             0.67557,             0.88018,             0.22642,             0.24789,             0.14733,            0.063131,             0.01624,            0.010703,                   0,                   0,           0.0050235,          0.00092351,          0.00092351
                  40,            0.058735,            0.011644,           0.0029848,                   0,             0.64586,             0.83189,             0.22844,              0.2525,             0.15112,            0.062903,            0.016245,            0.010704,                   0,                   0,           0.0026448,          0.00094476,          0.00094476
                  41,            0.042815,            0.023795,           0.0037307,                   0,             0.61944,             0.88721,              0.2217,             0.26108,             0.15285,             0.06185,            0.016433,            0.010665,                   0,                   0,          0.00095916,          0.00095916,          0.00095916
                  42,            0.061653,            0.026362,           0.0061075,                   0,             0.67784,             0.74422,             0.23316,             0.26921,             0.14851,            0.060911,            0.016332,            0.010564,                   0,                   0,          0.00095916,          0.00095916,          0.00095916
                  43,            0.089457,            0.012699,            0.015115,                   0,              0.6736,             0.67873,             0.22872,             0.27103,             0.15944,            0.061112,            0.016041,             0.01062,                   0,                   0,          0.00095717,          0.00095717,          0.00095717
                  44,            0.044581,            0.021286,           0.0065781,                   0,             0.62182,             0.68221,             0.25489,             0.28126,             0.16459,            0.057987,            0.016191,            0.010685,                   0,                   0,          0.00095514,          0.00095514,          0.00095514
                  45,            0.054845,            0.018123,           0.0046372,                   0,             0.64741,             0.75819,             0.23995,             0.28333,              0.1712,            0.057792,            0.015972,            0.010667,                   0,                   0,          0.00095307,          0.00095307,          0.00095307
                  46,            0.050379,            0.014369,           0.0042211,                   0,             0.58376,             0.65016,             0.26344,             0.28815,             0.16926,            0.055302,            0.015686,            0.010479,                   0,                   0,          0.00095095,          0.00095095,          0.00095095
                  47,            0.049001,             0.02056,           0.0067293,                   0,             0.62877,             0.80915,             0.24253,             0.29324,              0.1474,            0.054938,            0.015418,            0.010242,                   0,                   0,          0.00094879,          0.00094879,          0.00094879
                  48,            0.054252,            0.015636,           0.0043248,                   0,             0.65812,             0.62208,             0.28304,             0.30248,             0.18541,            0.054001,            0.015101,             0.01014,                   0,                   0,          0.00094659,          0.00094659,          0.00094659
                  49,            0.059838,            0.028841,           0.0072511,                   0,             0.64724,             0.57442,             0.27832,             0.30059,             0.15099,            0.053489,            0.014973,           0.0099195,                   0,                   0,          0.00094434,          0.00094434,          0.00094434
                  50,            0.060921,            0.020103,           0.0058707,                   0,             0.66445,             0.58846,              0.2736,             0.30854,             0.18014,            0.053467,            0.014934,           0.0096511,                   0,                   0,          0.00094205,          0.00094205,          0.00094205
                  51,            0.067481,            0.023289,           0.0065377,                   0,             0.68844,             0.53014,             0.29134,             0.31209,             0.18631,             0.05285,            0.014986,           0.0093872,                   0,                   0,          0.00093971,          0.00093971,          0.00093971
                  52,            0.053816,            0.016042,           0.0053155,                   0,             0.66009,             0.75636,             0.26889,             0.31203,              0.1606,            0.053261,            0.014762,           0.0091795,                   0,                   0,          0.00093733,          0.00093733,          0.00093733
                  53,            0.040083,            0.015624,           0.0099862,                   0,             0.63993,             0.77252,               0.279,             0.32351,             0.19331,            0.051311,            0.014662,           0.0089848,                   0,                   0,          0.00093491,          0.00093491,          0.00093491
                  54,            0.037769,            0.019492,           0.0030819,                   0,             0.61261,             0.68438,             0.28237,             0.33081,              0.1924,            0.051686,            0.014512,           0.0087885,                   0,                   0,          0.00093245,          0.00093245,          0.00093245
                  55,            0.035636,            0.024239,           0.0038144,                   0,             0.62203,             0.63413,             0.29316,             0.33527,             0.19936,            0.052489,            0.014433,           0.0087418,                   0,                   0,          0.00092995,          0.00092995,          0.00092995
                  56,            0.040979,             0.01634,           0.0028648,                   0,             0.63889,             0.62904,             0.29316,             0.33926,             0.18325,            0.051016,            0.014243,           0.0086048,                   0,                   0,           0.0009274,           0.0009274,           0.0009274
                  57,            0.058434,            0.019251,            0.005612,                   0,             0.59842,             0.55563,             0.34377,             0.34762,             0.19688,            0.050224,            0.013958,           0.0084161,                   0,                   0,          0.00092481,          0.00092481,          0.00092481
                  58,            0.044916,              0.0233,           0.0045132,                   0,             0.61595,             0.57453,             0.33999,             0.35217,             0.20689,            0.049831,            0.013663,           0.0082524,                   0,                   0,          0.00092219,          0.00092219,          0.00092219
                  59,            0.045286,            0.013767,           0.0058468,                   0,             0.63851,             0.59922,             0.34646,             0.35658,             0.21218,            0.048717,            0.013599,           0.0080215,                   0,                   0,          0.00091952,          0.00091952,          0.00091952
                  60,            0.045838,            0.036616,           0.0045559,                   0,             0.65228,             0.60947,             0.34646,             0.36129,             0.21508,            0.048635,            0.013522,           0.0078325,                   0,                   0,          0.00091681,          0.00091681,          0.00091681
                  61,            0.044181,           0.0090897,           0.0034337,                   0,             0.66293,             0.65923,             0.34687,             0.36385,             0.21859,              0.0487,            0.013343,            0.007458,                   0,                   0,          0.00091406,          0.00091406,          0.00091406
                  62,             0.04404,            0.037457,           0.0047877,                   0,             0.66122,             0.68554,             0.34642,             0.36937,               0.225,            0.048886,            0.013249,           0.0071801,                   0,                   0,          0.00091127,          0.00091127,          0.00091127
                  63,            0.039679,            0.015042,           0.0022409,                   0,             0.61056,              0.7379,             0.34444,             0.37483,             0.21907,            0.048635,            0.013021,           0.0069105,                   0,                   0,          0.00090844,          0.00090844,          0.00090844
                  64,            0.037385,            0.011846,           0.0045089,                   0,             0.65114,             0.73319,             0.34228,             0.37793,             0.22965,            0.050323,             0.01298,           0.0067241,                   0,                   0,          0.00090557,          0.00090557,          0.00090557
                  65,            0.048746,            0.011169,           0.0038907,                   0,             0.62516,             0.78154,             0.34503,             0.39031,             0.23806,            0.049082,            0.012861,           0.0065765,                   0,                   0,          0.00090266,          0.00090266,          0.00090266
                  66,            0.025928,            0.008496,           0.0019729,                   0,              0.6113,             0.72899,             0.35253,             0.38835,             0.22351,            0.048489,            0.012809,           0.0062477,                   0,                   0,          0.00089972,          0.00089972,          0.00089972
                  67,            0.040027,           0.0095542,           0.0025323,                   0,             0.60999,             0.72125,             0.35999,             0.39289,             0.23406,            0.048962,            0.012804,            0.006122,                   0,                   0,          0.00089673,          0.00089673,          0.00089673
                  68,             0.04188,           0.0086165,           0.0054166,                   0,             0.63578,             0.74699,              0.3667,             0.40107,             0.23639,             0.04817,            0.012775,           0.0059372,                   0,                   0,          0.00089371,          0.00089371,          0.00089371
                  69,            0.051996,            0.012198,            0.003452,                   0,             0.62629,             0.73936,             0.36968,             0.39663,              0.2254,             0.04684,            0.012845,           0.0058319,                   0,                   0,          0.00089065,          0.00089065,          0.00089065
                  70,            0.051923,            0.025794,            0.003295,                   0,             0.66837,              0.7524,             0.36662,             0.39722,             0.21946,            0.048038,            0.012831,           0.0057008,                   0,                   0,          0.00088755,          0.00088755,          0.00088755
                  71,            0.048646,            0.016313,            0.011806,                   0,             0.68409,             0.74348,             0.36199,             0.39863,             0.23821,            0.045596,             0.01288,           0.0056105,                   0,                   0,          0.00088442,          0.00088442,          0.00088442
                  72,            0.048048,            0.029526,           0.0048198,                   0,             0.68077,             0.76283,             0.35794,              0.3977,             0.23279,            0.046933,            0.012748,           0.0054511,                   0,                   0,          0.00088124,          0.00088124,          0.00088124
                  73,             0.05158,            0.014888,           0.0036037,                   0,             0.64733,             0.78555,              0.3586,              0.4027,             0.23684,             0.04545,            0.012546,           0.0053263,                   0,                   0,          0.00087804,          0.00087804,          0.00087804
                  74,            0.049649,            0.021713,           0.0033148,                   0,             0.64508,             0.74855,             0.37413,             0.40343,             0.24144,            0.046646,            0.012463,           0.0051398,                   0,                   0,          0.00087479,          0.00087479,          0.00087479
                  75,            0.058877,            0.011404,           0.0065226,                   0,             0.62057,             0.76674,             0.37704,             0.40374,             0.24003,            0.045948,            0.012371,           0.0050227,                   0,                   0,          0.00087151,          0.00087151,          0.00087151
                  76,            0.036809,            0.013088,            0.009032,                   0,             0.63712,             0.78768,             0.37806,             0.40923,             0.24401,            0.045699,            0.012367,           0.0049294,                   0,                   0,           0.0008682,           0.0008682,           0.0008682
                  77,             0.05057,           0.0093108,            0.005114,                   0,             0.60592,             0.86422,             0.37413,             0.41601,             0.24599,            0.044768,            0.012284,            0.004868,                   0,                   0,          0.00086485,          0.00086485,          0.00086485
                  78,            0.080748,            0.023873,           0.0067662,                   0,             0.69607,             0.87039,             0.37169,             0.41594,             0.24711,            0.044998,            0.012329,           0.0047695,                   0,                   0,          0.00086146,          0.00086146,          0.00086146
                  79,             0.04938,            0.029004,           0.0047524,                   0,             0.67949,             0.86047,             0.37818,             0.42064,             0.24469,            0.045092,            0.012387,           0.0045835,                   0,                   0,          0.00085805,          0.00085805,          0.00085805
                  80,            0.043872,             0.01645,           0.0060384,                   0,              0.6372,             0.81636,             0.37489,              0.4143,             0.23681,            0.045216,            0.012419,           0.0045634,                   0,                   0,          0.00085459,          0.00085459,          0.00085459
                  81,            0.045489,            0.013332,           0.0018641,                   0,             0.62624,             0.76279,             0.39282,             0.41324,             0.24651,            0.043827,            0.012336,           0.0043438,                   0,                   0,          0.00085111,          0.00085111,          0.00085111
                  82,            0.049731,            0.012078,           0.0032985,                   0,             0.60568,             0.82982,             0.38527,             0.42093,             0.25155,            0.043941,            0.012256,           0.0041511,                   0,                   0,          0.00084759,          0.00084759,          0.00084759
                  83,            0.044054,            0.013774,            0.002611,                   0,             0.62331,             0.72205,             0.40912,             0.42222,             0.24939,            0.045246,            0.012235,           0.0040063,                   0,                   0,          0.00084404,          0.00084404,          0.00084404
                  84,            0.048378,            0.027613,           0.0040445,                   0,             0.68444,             0.77928,             0.40587,             0.43641,              0.2572,            0.043173,            0.012162,           0.0039306,                   0,                   0,          0.00084046,          0.00084046,          0.00084046
                  85,            0.049366,            0.015997,           0.0021084,                   0,             0.58715,             0.78964,             0.40786,              0.4407,             0.25824,            0.043142,            0.012181,           0.0039005,                   0,                   0,          0.00083684,          0.00083684,          0.00083684
                  86,            0.047051,            0.018075,           0.0092576,                   0,             0.64442,             0.74179,             0.42217,             0.44644,             0.25808,             0.04263,              0.0122,             0.00383,                   0,                   0,          0.00083319,          0.00083319,          0.00083319
                  87,            0.057112,            0.018016,           0.0031016,                   0,             0.66276,             0.77603,             0.41393,             0.43747,             0.26016,            0.042232,            0.012135,            0.003747,                   0,                   0,          0.00082952,          0.00082952,          0.00082952
                  88,            0.077047,           0.0078855,           0.0072153,                   0,             0.63909,             0.77246,             0.42417,             0.43732,             0.26305,             0.04323,            0.012037,           0.0036789,                   0,                   0,          0.00082581,          0.00082581,          0.00082581
                  89,            0.039807,            0.028816,           0.0048922,                   0,             0.63884,             0.75149,              0.4281,             0.44346,             0.26261,             0.04244,            0.011961,           0.0035891,                   0,                   0,          0.00082207,          0.00082207,          0.00082207
                  90,            0.042402,            0.010998,           0.0054139,                   0,             0.65222,             0.76268,             0.42203,             0.44642,             0.26815,            0.041486,            0.011909,           0.0035395,                   0,                   0,           0.0008183,           0.0008183,           0.0008183
                  91,            0.038074,            0.013735,           0.0016385,                   0,             0.60991,             0.76548,             0.42206,             0.45265,             0.27089,            0.042009,            0.011861,           0.0034894,                   0,                   0,           0.0008145,           0.0008145,           0.0008145
                  92,            0.041175,            0.022793,           0.0030175,                   0,             0.68942,             0.75907,             0.42136,             0.44934,             0.27485,            0.042538,              0.0118,           0.0034125,                   0,                   0,          0.00081068,          0.00081068,          0.00081068
                  93,            0.040265,            0.017972,           0.0024528,                   0,             0.62273,              0.7527,              0.4281,             0.44844,             0.26236,            0.041847,            0.011822,           0.0034048,                   0,                   0,          0.00080682,          0.00080682,          0.00080682
                  94,            0.032697,           0.0064654,           0.0029859,                   0,             0.60458,             0.74093,             0.43319,             0.45546,             0.26785,            0.041964,             0.01184,           0.0033374,                   0,                   0,          0.00080294,          0.00080294,          0.00080294
                  95,            0.047329,            0.016909,           0.0059938,                   0,             0.66607,             0.74403,              0.4339,             0.44714,             0.26269,            0.041532,            0.011895,           0.0033389,                   0,                   0,          0.00079903,          0.00079903,          0.00079903
                  96,             0.04889,           0.0064542,           0.0045899,                   0,             0.64878,             0.82711,             0.40567,             0.44665,             0.26159,            0.043191,            0.011926,           0.0033682,                   0,                   0,          0.00079509,          0.00079509,          0.00079509
                  97,            0.040331,            0.017898,           0.0017789,                   0,             0.59574,             0.79676,             0.41595,             0.43999,             0.26002,             0.04217,            0.011966,           0.0033926,                   0,                   0,          0.00079112,          0.00079112,          0.00079112
                  98,            0.036929,            0.010997,           0.0017577,                   0,             0.62736,             0.84919,             0.41255,             0.45186,             0.26692,            0.042098,            0.012038,           0.0033578,                   0,                   0,          0.00078713,          0.00078713,          0.00078713
                  99,            0.038493,           0.0079528,           0.0067369,                   0,             0.63668,             0.88606,             0.40427,             0.45157,             0.27223,            0.041836,            0.011972,            0.003291,                   0,                   0,          0.00078311,          0.00078311,          0.00078311
                 100,            0.021409,           0.0027127,          0.00046757,                   0,             0.62529,             0.89468,             0.41003,             0.45982,             0.27944,            0.041592,            0.011949,           0.0032418,                   0,                   0,          0.00077907,          0.00077907,          0.00077907
                 101,            0.038052,            0.013963,           0.0022861,                   0,             0.60043,             0.89734,             0.41125,             0.46057,             0.27741,             0.04125,            0.011876,           0.0031573,                   0,                   0,            0.000775,            0.000775,            0.000775
                 102,            0.047526,            0.011895,           0.0014091,                   0,             0.64856,             0.88884,             0.41337,             0.45816,             0.27219,            0.042461,            0.011869,           0.0031032,                   0,                   0,          0.00077091,          0.00077091,          0.00077091
                 103,            0.067994,            0.025027,           0.0068848,                   0,             0.66071,             0.88986,             0.41376,             0.46314,             0.27546,            0.040843,             0.01186,           0.0030882,                   0,                   0,          0.00076679,          0.00076679,          0.00076679
                 104,            0.047859,            0.018341,           0.0069648,                   0,             0.68801,             0.83874,             0.41014,             0.45498,             0.27325,            0.041684,            0.012027,           0.0030364,                   0,                   0,          0.00076265,          0.00076265,          0.00076265
                 105,            0.066516,           0.0092633,           0.0055499,                   0,             0.63609,             0.85473,              0.4104,             0.45532,             0.27065,            0.041524,            0.012103,            0.003032,                   0,                   0,          0.00075848,          0.00075848,          0.00075848
                 106,            0.044803,            0.020067,           0.0017583,                   0,             0.60996,              0.8754,             0.41242,             0.45497,             0.27221,            0.040926,            0.012089,           0.0030059,                   0,                   0,           0.0007543,           0.0007543,           0.0007543
                 107,            0.041232,            0.019437,           0.0018436,                   0,             0.62427,             0.86565,             0.40699,             0.45217,              0.2722,            0.041033,            0.012141,            0.003012,                   0,                   0,          0.00075009,          0.00075009,          0.00075009
                 108,            0.045708,            0.011825,           0.0015257,                   0,             0.60688,             0.87342,             0.40452,             0.45551,             0.26567,            0.041656,            0.012083,           0.0030091,                   0,                   0,          0.00074585,          0.00074585,          0.00074585
                 109,            0.034641,            0.015925,           0.0030484,                   0,             0.64549,             0.84713,             0.41402,             0.45687,             0.26811,            0.041254,            0.012052,           0.0029685,                   0,                   0,           0.0007416,           0.0007416,           0.0007416
                 110,            0.039352,            0.011932,           0.0023763,                   0,             0.62845,             0.86711,             0.40782,             0.45408,             0.26671,            0.041257,            0.012085,            0.002926,                   0,                   0,          0.00073733,          0.00073733,          0.00073733
                 111,            0.032423,            0.010558,           0.0021692,                   0,             0.65688,              0.8576,             0.41798,             0.45846,             0.27273,            0.040591,            0.012127,            0.002987,                   0,                   0,          0.00073303,          0.00073303,          0.00073303
                 112,            0.027591,           0.0045601,           0.0014423,                   0,             0.67078,             0.87682,             0.41559,             0.45846,             0.27241,            0.040741,            0.012188,           0.0029901,                   0,                   0,          0.00072872,          0.00072872,          0.00072872
                 113,            0.043433,             0.01373,           0.0035529,                   0,              0.6283,             0.90646,             0.41048,              0.4596,              0.2674,            0.042135,            0.012269,           0.0030123,                   0,                   0,          0.00072438,          0.00072438,          0.00072438
                 114,            0.038053,            0.017289,           0.0052845,                   0,             0.63853,             0.90473,             0.41191,             0.45809,             0.27313,            0.041399,            0.012269,           0.0029546,                   0,                   0,          0.00072003,          0.00072003,          0.00072003
                 115,            0.034633,             0.01343,           0.0035981,                   0,             0.62262,              0.8901,             0.41118,              0.4592,             0.27375,            0.041513,            0.012229,           0.0029288,                   0,                   0,          0.00071566,          0.00071566,          0.00071566
                 116,            0.036339,            0.014725,           0.0024556,                   0,             0.63442,             0.89588,             0.40786,             0.45584,             0.27785,            0.041272,            0.012132,           0.0029064,                   0,                   0,          0.00071127,          0.00071127,          0.00071127
                 117,            0.038429,            0.020924,           0.0020101,                   0,             0.64776,             0.92109,             0.40988,             0.46316,             0.27372,            0.042168,            0.012048,           0.0028936,                   0,                   0,          0.00070686,          0.00070686,          0.00070686
                 118,            0.050561,            0.017555,           0.0032847,                   0,             0.66699,             0.90035,             0.40651,             0.46216,             0.27992,            0.040969,            0.012056,           0.0028876,                   0,                   0,          0.00070243,          0.00070243,          0.00070243
                 119,             0.03864,            0.020666,           0.0041581,                   0,             0.68856,              0.8968,             0.40724,              0.4612,             0.27997,            0.040717,            0.012088,            0.002875,                   0,                   0,          0.00069799,          0.00069799,          0.00069799
                 120,            0.058784,            0.026929,           0.0036015,                   0,              0.6803,             0.89615,             0.40633,             0.46181,             0.27942,            0.041511,            0.012082,           0.0028649,                   0,                   0,          0.00069353,          0.00069353,          0.00069353
                 121,            0.022034,           0.0072614,          0.00082633,                   0,             0.62686,              0.8843,             0.40314,             0.46254,             0.27366,            0.041134,            0.012124,           0.0027934,                   0,                   0,          0.00068906,          0.00068906,          0.00068906
                 122,              0.0347,             0.01085,           0.0018842,                   0,             0.61539,             0.85037,             0.41908,              0.4622,             0.27617,            0.041079,            0.012054,           0.0027913,                   0,                   0,          0.00068457,          0.00068457,          0.00068457
                 123,            0.063223,            0.012687,           0.0051774,                   0,             0.61263,             0.89622,             0.40988,             0.46269,             0.27962,            0.041586,             0.01212,           0.0027501,                   0,                   0,          0.00068006,          0.00068006,          0.00068006
                 124,            0.037854,            0.015486,           0.0014395,                   0,             0.61338,              0.8742,             0.41553,             0.46357,             0.27794,            0.040895,            0.012132,           0.0027141,                   0,                   0,          0.00067555,          0.00067555,          0.00067555
                 125,             0.02807,           0.0070225,           0.0054252,                   0,             0.63068,              0.8668,             0.41245,             0.46305,             0.27502,            0.041082,            0.012129,           0.0027449,                   0,                   0,          0.00067101,          0.00067101,          0.00067101
                 126,            0.050286,            0.010482,           0.0064864,                   0,             0.61542,             0.88716,             0.40719,             0.46341,             0.27141,            0.040613,            0.012093,            0.002817,                   0,                   0,          0.00066647,          0.00066647,          0.00066647
                 127,            0.033211,            0.025522,           0.0019406,                   0,             0.68229,             0.91133,             0.40988,             0.46914,             0.27912,            0.040348,            0.012092,           0.0027439,                   0,                   0,          0.00066191,          0.00066191,          0.00066191
                 128,            0.030537,            0.016864,           0.0017081,                   0,             0.63915,             0.91488,             0.40574,             0.46477,             0.28241,            0.039979,            0.012069,           0.0027273,                   0,                   0,          0.00065734,          0.00065734,          0.00065734
                 129,            0.052199,           0.0077223,           0.0035674,                   0,             0.65143,             0.88184,             0.40112,             0.46495,             0.28489,            0.040395,            0.012006,           0.0026697,                   0,                   0,          0.00065276,          0.00065276,          0.00065276
