               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,     train/lmmd_loss,       train/fg_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,       val/lmmd_loss,         val/fg_loss,               x/lr0,               x/lr1,               x/lr2
                  19,            0.074246,            0.011647,            0.017952,                   0,             0.62763,            0.010418,             0.37986,             0.18978,            0.056708,            0.058203,            0.045009,           0.0062018,                   0,                   0,            0.046634,          0.00053421,          0.00053421
                  20,            0.061915,            0.021993,           0.0064757,                   0,             0.62432,            0.010611,             0.38334,             0.22794,            0.073175,             0.05597,            0.046662,           0.0060903,                   0,                   0,             0.04396,          0.00056043,          0.00056043
                  21,             0.06227,            0.019141,            0.008618,                   0,             0.62427,             0.01032,             0.37876,             0.22745,            0.077648,             0.05579,            0.046965,           0.0059546,                   0,                   0,            0.041287,          0.00058657,          0.00058657
                  22,            0.056767,            0.015335,           0.0053549,                   0,             0.62622,            0.010608,             0.39249,             0.22893,            0.082502,            0.054583,             0.04811,           0.0059047,                   0,                   0,            0.038613,          0.00061263,          0.00061263
                  23,            0.043607,           0.0085283,           0.0037691,                   0,              0.6123,            0.010531,               0.396,             0.23656,            0.080271,             0.05389,            0.048753,           0.0058195,                   0,                   0,            0.035939,           0.0006386,           0.0006386
                  24,            0.052865,            0.027539,           0.0063921,                   0,             0.63773,            0.010238,             0.38141,             0.23619,              0.0769,            0.054445,            0.048835,           0.0057076,                   0,                   0,            0.033264,          0.00066447,          0.00066447
                  25,            0.058815,            0.016841,           0.0068912,                   0,             0.60816,            0.010864,             0.40573,             0.23092,              0.0732,            0.053606,            0.049133,           0.0056353,                   0,                   0,             0.03059,          0.00069025,          0.00069025
                  26,            0.032439,            0.005078,           0.0053344,                   0,             0.60372,            0.011786,              0.4461,             0.24888,             0.09248,             0.05199,            0.049731,           0.0055719,                   0,                   0,            0.027916,          0.00071593,          0.00071593
                  27,            0.065859,            0.030851,           0.0091045,                   0,             0.62834,            0.012394,             0.46722,             0.24991,             0.07963,            0.052714,            0.049217,           0.0054822,                   0,                   0,            0.025242,          0.00074151,          0.00074151
                  28,            0.054053,            0.034493,            0.010366,                   0,             0.61871,            0.012779,             0.48565,             0.24166,            0.088242,            0.050812,            0.049563,           0.0054037,                   0,                   0,            0.022567,          0.00076698,          0.00076698
                  29,            0.049534,            0.012075,           0.0080577,                   0,             0.60519,            0.014797,             0.53513,              0.2044,            0.059068,            0.051761,            0.048706,           0.0053453,                   0,                   0,            0.019892,          0.00079234,          0.00079234
                  30,            0.045637,            0.018322,           0.0062737,                   0,             0.60595,             0.01504,             0.54211,             0.23385,            0.064128,            0.052223,            0.048268,            0.005305,                   0,                   0,            0.017218,          0.00081759,          0.00081759
                  31,            0.051896,            0.016129,           0.0060768,                   0,             0.62593,             0.01829,             0.61798,             0.23886,            0.086406,            0.049979,            0.047652,           0.0052464,                   0,                   0,            0.014543,          0.00084272,          0.00084272
                  32,             0.04275,            0.018619,            0.005846,                   0,             0.60217,            0.019593,             0.64887,             0.26766,            0.093047,            0.049573,            0.046463,           0.0051892,                   0,                   0,            0.011868,          0.00086772,          0.00086772
                  33,            0.036836,            0.011554,           0.0066397,                   0,             0.60193,            0.020371,             0.67339,             0.27816,            0.098454,            0.048549,            0.045733,           0.0051716,                   0,                   0,           0.0091926,           0.0008926,           0.0008926
                  34,            0.038558,            0.016515,            0.006278,                   0,              0.6078,             0.11693,             0.42493,             0.29274,             0.11292,            0.048063,            0.043893,           0.0051068,                   0,                   0,           0.0065174,          0.00091736,          0.00091736
                  35,            0.040492,            0.017799,           0.0078457,                   0,             0.60245,             0.80677,             0.28032,             0.30461,             0.11102,            0.049356,            0.041845,           0.0050523,                   0,                   0,            0.003842,          0.00094198,          0.00094198
                  36,            0.049409,            0.023353,           0.0071903,                   0,             0.62389,             0.86381,             0.24828,             0.30339,             0.12278,            0.048088,            0.039443,           0.0049377,                   0,                   0,           0.0011665,          0.00096646,          0.00096646
                  37,            0.042042,            0.022307,           0.0068635,                   0,             0.59374,             0.86448,             0.26201,             0.33848,             0.13927,            0.048198,             0.03656,           0.0048383,                   0,                   0,          0.00096664,          0.00096664,          0.00096664
                  38,            0.028447,           0.0064818,           0.0042981,                   0,             0.60996,             0.86806,             0.28407,             0.36861,             0.15227,            0.047647,            0.033516,           0.0047298,                   0,                   0,          0.00096664,          0.00096664,          0.00096664
                  39,            0.039827,            0.014784,           0.0083706,                   0,              0.6098,             0.88046,              0.2849,             0.37279,             0.15594,            0.048002,            0.030323,           0.0045959,                   0,                   0,          0.00096484,          0.00096484,          0.00096484
                  40,            0.037713,            0.021872,           0.0038749,                   0,             0.60497,             0.85104,              0.2993,             0.37361,             0.15399,            0.047492,            0.028376,           0.0044877,                   0,                   0,          0.00096299,          0.00096299,          0.00096299
                  41,            0.031969,           0.0047786,            0.003521,                   0,             0.59189,             0.86506,             0.32151,             0.38078,             0.14326,            0.047842,            0.026986,           0.0043208,                   0,                   0,           0.0009611,           0.0009611,           0.0009611
                  42,            0.055177,            0.016507,           0.0050191,                   0,             0.60105,             0.88199,             0.32609,             0.39498,             0.16493,            0.048392,            0.025773,           0.0040981,                   0,                   0,          0.00095916,          0.00095916,          0.00095916
                  43,            0.030604,           0.0056195,           0.0028329,                   0,             0.59937,             0.90245,             0.33512,             0.40937,             0.17678,            0.046667,             0.02506,           0.0039059,                   0,                   0,          0.00095717,          0.00095717,          0.00095717
                  44,             0.04121,            0.012202,           0.0040372,                   0,             0.61107,             0.91433,             0.34897,             0.42691,             0.18426,            0.046297,            0.024141,           0.0037493,                   0,                   0,          0.00095514,          0.00095514,          0.00095514
                  45,            0.047775,            0.011399,           0.0098933,                   0,             0.61401,             0.93868,             0.36017,             0.44564,             0.19153,            0.046622,            0.023663,           0.0036222,                   0,                   0,          0.00095307,          0.00095307,          0.00095307
                  46,             0.04638,            0.011002,            0.003294,                   0,             0.60099,             0.93131,              0.3592,             0.45105,             0.18917,            0.045964,            0.023463,           0.0035106,                   0,                   0,          0.00095095,          0.00095095,          0.00095095
                  47,            0.052018,            0.015459,           0.0098601,                   0,             0.61035,             0.88997,             0.36613,             0.45452,             0.18464,            0.046562,            0.022784,           0.0034298,                   0,                   0,          0.00094879,          0.00094879,          0.00094879
                  48,            0.047455,            0.013346,           0.0051736,                   0,             0.60262,             0.90232,              0.3524,             0.46167,             0.18208,            0.046418,            0.022372,           0.0033965,                   0,                   0,          0.00094659,          0.00094659,          0.00094659
                  49,             0.02481,           0.0041036,           0.0029414,                   0,             0.59901,             0.91007,             0.35927,             0.49499,             0.19351,            0.048183,            0.021796,           0.0033685,                   0,                   0,          0.00094434,          0.00094434,          0.00094434
                  50,            0.056971,            0.008495,           0.0089828,                   0,             0.61162,             0.40972,             0.54884,             0.54455,             0.23207,            0.045442,            0.021818,           0.0033115,                   0,                   0,          0.00094205,          0.00094205,          0.00094205
                  51,            0.051324,            0.014801,           0.0070131,                   0,             0.61956,             0.47133,             0.59379,             0.56953,             0.24126,            0.045183,            0.021604,           0.0032636,                   0,                   0,          0.00093971,          0.00093971,          0.00093971
                  52,            0.030216,            0.013233,           0.0035835,                   0,              0.6004,             0.50396,             0.61214,             0.58942,             0.25727,            0.045297,            0.021267,           0.0032499,                   0,                   0,          0.00093733,          0.00093733,          0.00093733
                  53,            0.034165,           0.0086087,           0.0049651,                   0,             0.59765,             0.54077,             0.62436,             0.58699,              0.2313,            0.045798,             0.02101,           0.0031322,                   0,                   0,          0.00093491,          0.00093491,          0.00093491
                  54,            0.050033,           0.0063537,           0.0067302,                   0,             0.60817,             0.53595,             0.62143,             0.59654,             0.25086,            0.046456,            0.020687,           0.0029703,                   0,                   0,          0.00093245,          0.00093245,          0.00093245
                  55,            0.045029,           0.0091168,           0.0040269,                   0,             0.62432,              0.5571,             0.62423,             0.59792,             0.26728,             0.04461,            0.020544,           0.0028911,                   0,                   0,          0.00092995,          0.00092995,          0.00092995
                  56,            0.039137,           0.0094924,           0.0033746,                   0,             0.60182,             0.56624,             0.61839,             0.60824,             0.25491,            0.044712,            0.020433,           0.0028044,                   0,                   0,           0.0009274,           0.0009274,           0.0009274
                  57,            0.044738,           0.0084041,           0.0064157,                   0,               0.603,              0.6525,              0.5961,             0.62533,              0.2637,            0.045136,            0.019794,           0.0027456,                   0,                   0,          0.00092481,          0.00092481,          0.00092481
                  58,            0.030459,           0.0086807,           0.0027701,                   0,             0.61365,             0.70536,             0.58829,             0.64313,             0.27765,             0.04556,            0.019419,           0.0027792,                   0,                   0,          0.00092219,          0.00092219,          0.00092219
                  59,            0.044501,           0.0064962,           0.0035737,                   0,             0.59362,             0.78907,             0.56503,             0.64113,             0.29691,            0.045684,            0.018908,           0.0027391,                   0,                   0,          0.00091952,          0.00091952,          0.00091952
                  60,            0.060862,            0.011293,           0.0029495,                   0,             0.60802,              0.7862,             0.55044,             0.64073,             0.27936,             0.04427,            0.018743,           0.0027478,                   0,                   0,          0.00091681,          0.00091681,          0.00091681
                  61,            0.034389,            0.011583,           0.0019128,                   0,             0.62119,             0.81541,             0.56824,             0.66979,             0.29642,            0.043847,            0.018616,           0.0027114,                   0,                   0,          0.00091406,          0.00091406,          0.00091406
                  62,            0.035635,           0.0077319,           0.0025728,                   0,             0.61183,             0.77853,             0.56801,             0.66637,             0.29722,            0.043961,            0.018454,           0.0027172,                   0,                   0,          0.00091127,          0.00091127,          0.00091127
                  63,            0.032974,           0.0063631,           0.0047603,                   0,              0.6202,             0.71876,             0.61732,              0.6678,              0.3009,            0.044722,             0.01836,            0.002692,                   0,                   0,          0.00090844,          0.00090844,          0.00090844
                  64,            0.048698,            0.011409,           0.0095779,                   0,             0.59301,             0.80644,             0.55514,              0.6555,             0.25119,            0.045749,            0.018212,           0.0026388,                   0,                   0,          0.00090557,          0.00090557,          0.00090557
                  65,            0.039299,           0.0099952,            0.003244,                   0,              0.5975,             0.81208,             0.57818,             0.67823,             0.29631,            0.044013,            0.018033,           0.0025903,                   0,                   0,          0.00090266,          0.00090266,          0.00090266
                  66,            0.047597,           0.0061558,           0.0077043,                   0,             0.60897,             0.76515,             0.58735,             0.67134,             0.29068,            0.044663,            0.017851,           0.0025671,                   0,                   0,          0.00089972,          0.00089972,          0.00089972
                  67,            0.042931,            0.013893,           0.0058157,                   0,             0.60574,             0.70988,               0.623,             0.68415,             0.30442,            0.044121,            0.017759,           0.0025269,                   0,                   0,          0.00089673,          0.00089673,          0.00089673
                  68,            0.039499,            0.011387,           0.0039371,                   0,             0.62415,             0.73564,             0.62568,             0.68883,             0.29555,            0.043825,            0.017805,           0.0024875,                   0,                   0,          0.00089371,          0.00089371,          0.00089371
                  69,            0.033056,             0.01087,           0.0015874,                   0,             0.61858,             0.78036,             0.61021,             0.68754,             0.31574,            0.043745,             0.01761,           0.0024622,                   0,                   0,          0.00089065,          0.00089065,          0.00089065
                  70,            0.049554,            0.017677,           0.0050216,                   0,             0.62859,             0.78884,              0.6157,             0.70015,             0.31749,            0.043644,            0.017503,           0.0024348,                   0,                   0,          0.00088755,          0.00088755,          0.00088755
                  71,            0.033918,           0.0071894,           0.0049837,                   0,               0.597,             0.84471,              0.6116,             0.70301,             0.31415,            0.044165,            0.017403,           0.0024393,                   0,                   0,          0.00088442,          0.00088442,          0.00088442
                  72,            0.041936,           0.0076095,           0.0028665,                   0,              0.6087,             0.80089,             0.61382,             0.69372,             0.30151,            0.043499,             0.01754,           0.0024307,                   0,                   0,          0.00088124,          0.00088124,          0.00088124
                  73,            0.051229,           0.0058538,           0.0039623,                   0,             0.59885,             0.85299,             0.61058,              0.7049,             0.31657,            0.043176,             0.01745,           0.0024722,                   0,                   0,          0.00087804,          0.00087804,          0.00087804
                  74,            0.041701,              0.0111,           0.0035092,                   0,             0.60018,             0.81967,             0.60036,             0.70379,             0.32742,            0.043075,            0.017452,           0.0024306,                   0,                   0,          0.00087479,          0.00087479,          0.00087479
                  75,            0.041596,           0.0056816,           0.0027247,                   0,             0.59198,             0.80954,             0.60637,             0.70239,             0.32606,            0.043075,            0.017488,           0.0024042,                   0,                   0,          0.00087151,          0.00087151,          0.00087151
                  76,            0.053783,           0.0050818,           0.0026084,                   0,             0.61236,             0.81896,             0.61952,             0.71196,             0.33514,            0.042811,            0.017434,           0.0023533,                   0,                   0,           0.0008682,           0.0008682,           0.0008682
                  77,            0.042369,            0.010768,           0.0019034,                   0,              0.6165,             0.81323,             0.62026,             0.70872,              0.3515,            0.042399,            0.017395,           0.0022967,                   0,                   0,          0.00086485,          0.00086485,          0.00086485
                  78,            0.031398,           0.0099891,           0.0014184,                   0,              0.6007,             0.79293,              0.6253,              0.7063,             0.34662,             0.04267,            0.017435,           0.0022918,                   0,                   0,          0.00086146,          0.00086146,          0.00086146
                  79,            0.032832,           0.0079637,           0.0030169,                   0,             0.59795,             0.79642,             0.62357,              0.7028,             0.33535,            0.043326,            0.017488,           0.0022919,                   0,                   0,          0.00085805,          0.00085805,          0.00085805
                  80,            0.036465,            0.012491,           0.0023323,                   0,             0.59395,             0.81509,             0.62235,             0.70636,             0.34564,            0.042401,              0.0175,           0.0022866,                   0,                   0,          0.00085459,          0.00085459,          0.00085459
                  81,            0.054085,            0.024551,           0.0038642,                   0,             0.64507,             0.84415,             0.61395,             0.70716,             0.34621,            0.042262,            0.017638,           0.0023012,                   0,                   0,          0.00085111,          0.00085111,          0.00085111
                  82,            0.037995,           0.0070232,           0.0022532,                   0,             0.60334,             0.83059,             0.61912,             0.71709,             0.35966,            0.042541,            0.017575,           0.0022541,                   0,                   0,          0.00084759,          0.00084759,          0.00084759
                  83,            0.044028,            0.012176,           0.0015804,                   0,               0.605,             0.82059,             0.61117,             0.71385,             0.35624,            0.043229,            0.017347,           0.0022392,                   0,                   0,          0.00084404,          0.00084404,          0.00084404
                  84,            0.045855,           0.0089352,           0.0036892,                   0,             0.60505,             0.80199,             0.61356,             0.70475,             0.34243,            0.042909,            0.017214,           0.0022252,                   0,                   0,          0.00084046,          0.00084046,          0.00084046
                  85,            0.031786,            0.007896,          0.00070771,                   0,             0.60959,             0.83831,             0.60527,             0.70496,             0.33743,            0.043684,             0.01707,           0.0022567,                   0,                   0,          0.00083684,          0.00083684,          0.00083684
                  86,            0.064766,            0.016166,           0.0041525,                   0,             0.64507,             0.86658,             0.60726,             0.70727,             0.34095,            0.042881,            0.016961,           0.0023239,                   0,                   0,          0.00083319,          0.00083319,          0.00083319
                  87,             0.03784,           0.0072148,           0.0032795,                   0,              0.5978,             0.87394,             0.60866,             0.70858,             0.33983,            0.042799,            0.016934,           0.0023951,                   0,                   0,          0.00082952,          0.00082952,          0.00082952
                  88,            0.039333,           0.0065692,           0.0016727,                   0,             0.60023,             0.87798,             0.60528,             0.71373,             0.34357,            0.042787,            0.016935,           0.0023296,                   0,                   0,          0.00082581,          0.00082581,          0.00082581
                  89,            0.041722,           0.0076006,            0.003506,                   0,             0.57966,             0.87671,             0.60688,             0.72265,             0.34485,            0.042922,            0.016896,           0.0022935,                   0,                   0,          0.00082207,          0.00082207,          0.00082207
                  90,            0.036759,           0.0077336,           0.0015921,                   0,             0.59422,             0.87453,             0.60653,             0.71257,             0.33847,            0.042615,            0.016888,           0.0023158,                   0,                   0,           0.0008183,           0.0008183,           0.0008183
                  91,            0.015957,           0.0026485,           0.0005622,                   0,             0.59761,              0.8675,             0.60649,             0.72152,             0.35314,            0.041939,            0.016838,           0.0022421,                   0,                   0,           0.0008145,           0.0008145,           0.0008145
                  92,             0.03357,            0.010641,           0.0027746,                   0,             0.61294,             0.84418,             0.60782,             0.71161,             0.33453,            0.042111,            0.016822,           0.0021498,                   0,                   0,          0.00081068,          0.00081068,          0.00081068
                  93,            0.056294,            0.020941,            0.004408,                   0,              0.6218,             0.84038,             0.61357,             0.70816,             0.34852,            0.042277,            0.016851,           0.0021245,                   0,                   0,          0.00080682,          0.00080682,          0.00080682
                  94,            0.039956,           0.0082167,           0.0016129,                   0,             0.60485,             0.83804,             0.62532,             0.71805,             0.34869,            0.042181,             0.01692,           0.0021044,                   0,                   0,          0.00080294,          0.00080294,          0.00080294
                  95,            0.034582,           0.0029442,           0.0022521,                   0,             0.60179,             0.86497,             0.61483,              0.7074,             0.33508,            0.042622,            0.016912,           0.0021471,                   0,                   0,          0.00079903,          0.00079903,          0.00079903
                  96,            0.032732,           0.0045707,          0.00083997,                   0,              0.6042,             0.87153,             0.61127,             0.71167,             0.34735,            0.042488,            0.016912,           0.0021922,                   0,                   0,          0.00079509,          0.00079509,          0.00079509
                  97,            0.032021,           0.0041095,           0.0026612,                   0,             0.59606,             0.86462,             0.61156,             0.71373,             0.35313,            0.042329,            0.016905,           0.0022159,                   0,                   0,          0.00079112,          0.00079112,          0.00079112
                  98,            0.042595,           0.0047831,           0.0031901,                   0,             0.59636,             0.85291,              0.5989,             0.70689,             0.35178,            0.042554,            0.016907,           0.0022553,                   0,                   0,          0.00078713,          0.00078713,          0.00078713
                  99,            0.057565,           0.0066409,           0.0022355,                   0,             0.60636,             0.86585,              0.6079,              0.7166,              0.3511,            0.042611,            0.016934,           0.0023137,                   0,                   0,          0.00078311,          0.00078311,          0.00078311
                 100,            0.039851,           0.0083446,           0.0039084,                   0,             0.61068,              0.8545,             0.59998,             0.71486,             0.35829,            0.042102,            0.016903,           0.0022714,                   0,                   0,          0.00077907,          0.00077907,          0.00077907
                 101,            0.040727,           0.0094845,           0.0046643,                   0,             0.60689,             0.83945,             0.61238,             0.72177,             0.36863,               0.043,            0.017061,           0.0021728,                   0,                   0,            0.000775,            0.000775,            0.000775
                 102,            0.028655,           0.0053332,           0.0027741,                   0,             0.58843,             0.86322,             0.61395,             0.72387,             0.35666,             0.04186,            0.017273,           0.0021128,                   0,                   0,          0.00077091,          0.00077091,          0.00077091
                 103,             0.01717,           0.0032304,           0.0007051,                   0,             0.60051,             0.85727,             0.60347,             0.71832,             0.36943,            0.042484,            0.017267,           0.0021163,                   0,                   0,          0.00076679,          0.00076679,          0.00076679
                 104,            0.045023,           0.0054727,           0.0033144,                   0,             0.60147,              0.8137,             0.64307,             0.72606,             0.36932,            0.041594,            0.017153,           0.0021388,                   0,                   0,          0.00076265,          0.00076265,          0.00076265
                 105,            0.038668,            0.011226,           0.0011573,                   0,             0.61079,             0.83499,              0.6125,             0.70982,             0.33564,            0.042041,             0.01724,           0.0021491,                   0,                   0,          0.00075848,          0.00075848,          0.00075848
                 106,            0.029893,           0.0052938,           0.0019352,                   0,             0.60867,             0.84068,             0.61474,             0.71491,             0.36045,            0.041794,            0.017069,           0.0021669,                   0,                   0,           0.0007543,           0.0007543,           0.0007543
                 107,             0.01937,           0.0034223,          0.00045764,                   0,             0.59125,             0.85396,             0.62406,             0.72059,              0.3679,            0.041805,            0.017101,           0.0021596,                   0,                   0,          0.00075009,          0.00075009,          0.00075009
                 108,            0.047214,            0.011414,           0.0032113,                   0,             0.62044,             0.86384,             0.62623,             0.72982,             0.36296,            0.042095,            0.017089,           0.0021776,                   0,                   0,          0.00074585,          0.00074585,          0.00074585
                 109,            0.036113,           0.0068259,           0.0019884,                   0,             0.58807,             0.89188,             0.62631,             0.72891,             0.35747,            0.042141,            0.017135,            0.002177,                   0,                   0,           0.0007416,           0.0007416,           0.0007416
                 110,            0.030287,           0.0063391,           0.0011758,                   0,             0.59925,             0.89163,             0.61119,             0.72474,             0.35352,            0.042238,            0.016972,            0.002137,                   0,                   0,          0.00073733,          0.00073733,          0.00073733
                 111,            0.041095,           0.0090121,           0.0057039,                   0,             0.63368,             0.89317,             0.60686,             0.72822,             0.36146,            0.042316,            0.016971,           0.0021054,                   0,                   0,          0.00073303,          0.00073303,          0.00073303
                 112,            0.028893,           0.0051899,          0.00077866,                   0,             0.59714,             0.81272,             0.64626,             0.72554,             0.35495,            0.041811,            0.017136,           0.0020646,                   0,                   0,          0.00072872,          0.00072872,          0.00072872
                 113,            0.037032,           0.0086809,            0.001797,                   0,              0.6127,             0.82117,             0.64018,             0.72836,             0.36781,            0.042058,            0.017234,           0.0020945,                   0,                   0,          0.00072438,          0.00072438,          0.00072438
                 114,            0.034852,           0.0087601,           0.0032018,                   0,             0.60987,             0.79859,             0.67267,             0.73221,              0.3637,             0.04185,            0.017327,           0.0021751,                   0,                   0,          0.00072003,          0.00072003,          0.00072003
                 115,            0.044571,             0.01466,           0.0031508,                   0,             0.61509,             0.77283,              0.6891,             0.73159,             0.36927,            0.042032,            0.017251,           0.0022254,                   0,                   0,          0.00071566,          0.00071566,          0.00071566
                 116,            0.028529,           0.0079759,           0.0012355,                   0,             0.60817,             0.79019,             0.66901,             0.73485,             0.37079,            0.041984,            0.017271,            0.002204,                   0,                   0,          0.00071127,          0.00071127,          0.00071127
                 117,            0.010846,           0.0027423,          0.00047925,                   0,             0.59665,             0.76984,             0.68993,             0.73295,             0.37051,            0.042394,             0.01716,           0.0021621,                   0,                   0,          0.00070686,          0.00070686,          0.00070686
                 118,            0.038057,           0.0092928,             0.00122,                   0,             0.63162,             0.75779,             0.67125,             0.72529,             0.35416,            0.042517,            0.017199,            0.002119,                   0,                   0,          0.00070243,          0.00070243,          0.00070243
                 119,            0.034707,            0.007484,           0.0031437,                   0,             0.62642,             0.76941,             0.67111,             0.73128,              0.3693,            0.042323,            0.017098,           0.0021469,                   0,                   0,          0.00069799,          0.00069799,          0.00069799
                 120,            0.030258,            0.006192,           0.0024508,                   0,             0.59757,             0.75493,             0.66185,             0.72512,             0.35688,            0.042292,            0.017093,           0.0021782,                   0,                   0,          0.00069353,          0.00069353,          0.00069353
                 121,            0.027069,           0.0075907,          0.00098411,                   0,              0.6155,             0.85166,             0.61874,              0.7277,             0.35998,            0.042727,            0.017021,           0.0021816,                   0,                   0,          0.00068906,          0.00068906,          0.00068906
                 122,            0.033774,            0.008145,           0.0023259,                   0,             0.59934,             0.87892,             0.61857,             0.72737,              0.3762,            0.041808,            0.016999,           0.0021418,                   0,                   0,          0.00068457,          0.00068457,          0.00068457
                 123,            0.037514,            0.008051,           0.0018875,                   0,             0.62239,             0.87324,             0.61593,             0.72909,             0.36945,            0.041909,            0.017159,           0.0020968,                   0,                   0,          0.00068006,          0.00068006,          0.00068006
                 124,            0.044281,           0.0083988,           0.0029933,                   0,             0.58372,              0.7486,              0.7008,             0.73615,               0.377,             0.04173,            0.017108,           0.0020973,                   0,                   0,          0.00067555,          0.00067555,          0.00067555
                 125,            0.027613,           0.0068601,           0.0005183,                   0,             0.61964,             0.75842,             0.71273,             0.73509,             0.36716,            0.041945,            0.017105,           0.0021513,                   0,                   0,          0.00067101,          0.00067101,          0.00067101
                 126,            0.015527,           0.0033515,           0.0010583,                   0,             0.59706,             0.75553,             0.69509,             0.73271,             0.36149,            0.042214,            0.017129,           0.0021392,                   0,                   0,          0.00066647,          0.00066647,          0.00066647
                 127,            0.036486,           0.0086913,           0.0030819,                   0,             0.60286,             0.84467,             0.61524,             0.71916,             0.36225,            0.041906,            0.017148,           0.0020975,                   0,                   0,          0.00066191,          0.00066191,          0.00066191
                 128,            0.053865,            0.013245,            0.006556,                   0,             0.60224,             0.84412,             0.62766,             0.73026,             0.37801,            0.041481,            0.017065,           0.0021098,                   0,                   0,          0.00065734,          0.00065734,          0.00065734
                 129,            0.042215,           0.0042192,           0.0020765,                   0,             0.61283,             0.77929,              0.6595,             0.73647,             0.36733,            0.041935,            0.017164,            0.002159,                   0,                   0,          0.00065276,          0.00065276,          0.00065276
