               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,     train/lmmd_loss,       train/fg_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,       val/lmmd_loss,         val/fg_loss,               x/lr0,               x/lr1,               x/lr2
                  19,            0.055401,            0.030744,            0.002334,                   0,             0.60344,             0.76034,             0.31429,             0.27569,            0.096477,            0.051251,            0.015673,           0.0030041,                   0,                   0,            0.042674,          0.00057386,          0.00057386
                  20,            0.071323,            0.017503,           0.0033531,                   0,             0.60866,             0.80034,             0.33429,             0.30162,             0.10594,            0.047359,            0.015613,           0.0028904,                   0,                   0,            0.039802,          0.00060202,          0.00060202
                  21,            0.067626,             0.02431,           0.0035207,                   0,             0.60154,             0.80322,             0.32714,             0.30159,             0.10015,             0.04924,            0.015438,            0.002821,                   0,                   0,             0.03693,           0.0006301,           0.0006301
                  22,             0.05811,            0.029194,           0.0026518,                   0,              0.5934,              0.8361,             0.31857,              0.3211,              0.1115,            0.046046,            0.015594,           0.0027733,                   0,                   0,            0.034058,          0.00065808,          0.00065808
                  23,            0.062091,             0.03899,           0.0028043,                   0,             0.60499,              0.8647,             0.32714,             0.33195,             0.11185,            0.046505,            0.015517,            0.002724,                   0,                   0,            0.031186,          0.00068597,          0.00068597
                  24,            0.068732,            0.041303,           0.0036728,                   0,             0.61392,             0.86929,             0.34306,             0.35357,             0.13411,            0.043172,            0.015464,           0.0026625,                   0,                   0,            0.028314,          0.00071376,          0.00071376
                  25,            0.050099,            0.020952,           0.0017305,                   0,             0.59762,             0.88979,             0.34714,             0.35765,             0.12728,            0.043833,            0.015382,           0.0026083,                   0,                   0,            0.025441,          0.00074145,          0.00074145
                  26,            0.050793,            0.034481,            0.001786,                   0,             0.60812,             0.88712,             0.35274,             0.37387,              0.1489,            0.042341,            0.015444,           0.0025756,                   0,                   0,            0.022569,          0.00076904,          0.00076904
                  27,            0.068052,             0.02565,           0.0032201,                   0,             0.60512,             0.88571,             0.34571,             0.36097,             0.13077,            0.044315,            0.015372,           0.0025445,                   0,                   0,            0.019697,          0.00079651,          0.00079651
                  28,            0.068558,            0.037595,           0.0025783,                   0,             0.60231,             0.92847,             0.35714,             0.38807,             0.16814,             0.03996,            0.015368,           0.0025239,                   0,                   0,            0.016824,          0.00082387,          0.00082387
                  29,            0.057634,            0.032993,           0.0023868,                   0,             0.59664,             0.93851,             0.35714,             0.39141,             0.17104,            0.039658,            0.015287,           0.0025026,                   0,                   0,            0.013951,          0.00085111,          0.00085111
                  30,            0.058618,            0.028437,           0.0054957,                   0,             0.59864,             0.93475,             0.36286,             0.39235,             0.17853,             0.04027,            0.015206,            0.002497,                   0,                   0,            0.011078,          0.00087822,          0.00087822
                  31,             0.05644,            0.022044,           0.0016086,                   0,              0.6046,             0.93447,             0.35993,             0.38918,             0.16932,            0.041247,            0.015273,           0.0024977,                   0,                   0,           0.0082052,          0.00090521,          0.00090521
                  32,            0.060593,            0.028988,           0.0030648,                   0,             0.59564,             0.93169,             0.35714,             0.39053,             0.16961,            0.039406,            0.015135,           0.0024714,                   0,                   0,           0.0053321,          0.00093207,          0.00093207
                  33,            0.059278,            0.023857,           0.0031213,                   0,             0.59605,             0.94466,             0.35581,             0.39789,             0.18063,            0.040486,            0.014925,           0.0024491,                   0,                   0,           0.0024588,           0.0009588,           0.0009588
                  34,            0.058763,            0.025316,           0.0074877,                   0,             0.59025,             0.95622,                0.37,             0.40998,             0.19735,             0.03664,            0.014908,           0.0024489,                   0,                   0,          0.00097178,          0.00097178,          0.00097178
                  35,             0.06044,            0.043895,           0.0029044,                   0,              0.6081,             0.92268,             0.35857,             0.39148,             0.17722,            0.040978,            0.014759,           0.0024428,                   0,                   0,          0.00097178,          0.00097178,          0.00097178
                  36,            0.055921,            0.026872,           0.0020849,                   0,             0.59828,             0.97146,             0.37286,             0.41828,             0.20308,            0.036993,            0.014867,           0.0024213,                   0,                   0,          0.00097011,          0.00097011,          0.00097011
                  37,            0.052269,            0.035119,           0.0056419,                   0,             0.60603,             0.96939,             0.35857,             0.41328,             0.20526,            0.036747,            0.014736,           0.0024158,                   0,                   0,           0.0009684,           0.0009684,           0.0009684
                  38,            0.054456,            0.024668,           0.0028611,                   0,             0.59195,             0.96831,             0.37286,              0.4198,             0.20673,            0.037469,            0.014652,           0.0024596,                   0,                   0,          0.00096664,          0.00096664,          0.00096664
                  39,            0.054614,             0.03011,           0.0026816,                   0,             0.60542,             0.95017,             0.37429,              0.4206,             0.21001,            0.035966,            0.014702,           0.0024513,                   0,                   0,          0.00096484,          0.00096484,          0.00096484
                  40,            0.085558,            0.030553,           0.0019866,                   0,             0.58673,             0.96342,             0.38011,              0.4265,             0.22151,            0.034376,            0.014621,           0.0024487,                   0,                   0,          0.00096299,          0.00096299,          0.00096299
                  41,            0.055857,             0.02334,           0.0016822,                   0,             0.59429,             0.97335,             0.38059,             0.42821,             0.22084,            0.033406,            0.014659,           0.0024785,                   0,                   0,           0.0009611,           0.0009611,           0.0009611
                  42,            0.047103,            0.026906,           0.0016542,                   0,             0.59442,             0.96641,             0.38286,             0.42783,             0.21996,            0.033821,            0.014387,           0.0025114,                   0,                   0,          0.00095916,          0.00095916,          0.00095916
                  43,             0.06008,            0.030475,           0.0017626,                   0,             0.59884,             0.97899,             0.38429,              0.4349,             0.22214,            0.032708,            0.014471,           0.0025216,                   0,                   0,          0.00095717,          0.00095717,          0.00095717
                  44,             0.04229,            0.026297,           0.0014683,                   0,             0.59266,             0.97787,             0.38571,             0.43599,             0.23033,            0.032564,             0.01431,           0.0025333,                   0,                   0,          0.00095514,          0.00095514,          0.00095514
                  45,            0.054137,            0.034869,           0.0028271,                   0,             0.60182,             0.97678,             0.38571,             0.43892,              0.2242,            0.034361,            0.014176,           0.0025687,                   0,                   0,          0.00095307,          0.00095307,          0.00095307
                  46,            0.049144,            0.031955,           0.0027216,                   0,             0.59902,             0.98424,             0.38714,             0.44279,             0.23593,            0.032624,              0.0141,           0.0026031,                   0,                   0,          0.00095095,          0.00095095,          0.00095095
                  47,            0.050668,            0.020783,           0.0019442,                   0,             0.59151,             0.97195,             0.38458,             0.44381,             0.22446,            0.034063,             0.01406,           0.0026404,                   0,                   0,          0.00094879,          0.00094879,          0.00094879
                  48,            0.042165,            0.024778,           0.0029929,                   0,             0.59332,             0.97978,             0.38571,             0.44708,             0.23062,            0.032751,            0.013955,           0.0026256,                   0,                   0,          0.00094659,          0.00094659,          0.00094659
                  49,            0.067308,            0.043369,           0.0033024,                   0,             0.60655,             0.97883,             0.38429,             0.44599,             0.22973,            0.033211,             0.01394,           0.0026361,                   0,                   0,          0.00094434,          0.00094434,          0.00094434
                  50,            0.046901,            0.030795,           0.0016963,                   0,             0.59587,             0.98409,             0.38571,             0.45025,             0.24195,            0.031846,            0.013925,           0.0026257,                   0,                   0,          0.00094205,          0.00094205,          0.00094205
                  51,            0.045374,            0.024526,           0.0033756,                   0,             0.59886,             0.98637,             0.38429,             0.44828,             0.23684,            0.030777,            0.013896,           0.0026021,                   0,                   0,          0.00093971,          0.00093971,          0.00093971
                  52,            0.042181,            0.027701,           0.0022042,                   0,             0.59847,             0.97897,             0.38714,              0.4519,             0.24182,            0.031246,            0.013805,           0.0025852,                   0,                   0,          0.00093733,          0.00093733,          0.00093733
                  53,            0.047967,            0.022627,           0.0026125,                   0,             0.58576,             0.99125,             0.38429,             0.45438,             0.24838,            0.030703,            0.013919,           0.0026168,                   0,                   0,          0.00093491,          0.00093491,          0.00093491
                  54,            0.051153,            0.028418,           0.0021082,                   0,             0.59323,             0.98866,             0.38571,             0.45581,             0.24803,            0.030028,            0.013955,           0.0026276,                   0,                   0,          0.00093245,          0.00093245,          0.00093245
                  55,             0.05449,            0.037917,           0.0020344,                   0,             0.59699,             0.98035,             0.38407,             0.45351,             0.24443,            0.031005,            0.013779,           0.0025874,                   0,                   0,          0.00092995,          0.00092995,          0.00092995
                  56,            0.051312,            0.035769,           0.0021419,                   0,              0.6037,             0.98737,             0.38573,             0.45667,             0.24434,            0.031256,            0.013721,           0.0025663,                   0,                   0,           0.0009274,           0.0009274,           0.0009274
                  57,            0.061888,            0.028565,           0.0019638,                   0,             0.59839,             0.99273,             0.38715,             0.46127,             0.24707,            0.029825,              0.0138,           0.0025719,                   0,                   0,          0.00092481,          0.00092481,          0.00092481
                  58,            0.044721,            0.025847,           0.0018656,                   0,             0.59121,             0.99182,             0.38714,             0.46376,             0.25137,            0.029844,            0.013693,           0.0025485,                   0,                   0,          0.00092219,          0.00092219,          0.00092219
                  59,            0.056507,            0.031932,            0.002382,                   0,             0.58921,              0.9927,             0.38594,             0.46836,              0.2486,            0.029156,            0.013534,           0.0025355,                   0,                   0,          0.00091952,          0.00091952,          0.00091952
                  60,            0.053175,            0.046744,           0.0029569,                   0,             0.59762,             0.99815,             0.38548,             0.47795,             0.26329,            0.029239,            0.013423,           0.0025445,                   0,                   0,          0.00091681,          0.00091681,          0.00091681
                  61,            0.050838,            0.028931,           0.0033141,                   0,             0.60051,             0.99441,             0.38429,             0.49057,             0.26686,             0.02954,            0.013409,           0.0025368,                   0,                   0,          0.00091406,          0.00091406,          0.00091406
                  62,            0.056132,            0.021628,           0.0022222,                   0,             0.59906,             0.99631,             0.38481,             0.50666,             0.27407,            0.029628,            0.013442,           0.0025354,                   0,                   0,          0.00091127,          0.00091127,          0.00091127
                  63,            0.058246,            0.029549,            0.001538,                   0,             0.60356,             0.99446,             0.38571,             0.52795,             0.28283,             0.02924,            0.013361,            0.002504,                   0,                   0,          0.00090844,          0.00090844,          0.00090844
                  64,             0.04867,            0.031475,           0.0023482,                   0,              0.6134,             0.99698,             0.38571,             0.54264,             0.28754,            0.029145,            0.013269,           0.0024694,                   0,                   0,          0.00090557,          0.00090557,          0.00090557
                  65,            0.058288,             0.04047,           0.0024841,                   0,             0.59542,             0.99473,             0.38286,             0.54273,             0.29442,            0.029599,             0.01324,           0.0024413,                   0,                   0,          0.00090266,          0.00090266,          0.00090266
                  66,             0.05586,            0.023829,            0.003857,                   0,             0.60263,             0.99482,             0.38286,             0.55717,             0.30775,            0.028535,            0.013106,           0.0024204,                   0,                   0,          0.00089972,          0.00089972,          0.00089972
                  67,            0.053097,            0.021008,           0.0013825,                   0,             0.58804,             0.99313,             0.38143,             0.57186,             0.31577,             0.02817,            0.013186,           0.0023783,                   0,                   0,          0.00089673,          0.00089673,          0.00089673
                  68,            0.057278,            0.028941,           0.0034604,                   0,              0.5921,             0.64184,             0.51862,             0.58926,             0.31475,            0.029077,            0.013131,           0.0023558,                   0,                   0,          0.00089371,          0.00089371,          0.00089371
                  69,            0.047665,            0.041147,           0.0024397,                   0,             0.59855,               0.608,             0.54661,             0.60549,             0.32017,            0.028881,            0.013035,           0.0023463,                   0,                   0,          0.00089065,          0.00089065,          0.00089065
                  70,            0.048659,            0.028785,           0.0018913,                   0,             0.59361,             0.59216,             0.55753,             0.61793,             0.33806,             0.03046,            0.012976,           0.0023195,                   0,                   0,          0.00088755,          0.00088755,          0.00088755
                  71,            0.045687,            0.024062,           0.0014449,                   0,             0.60685,             0.59795,              0.5742,             0.61991,             0.34171,             0.02834,            0.012861,           0.0022834,                   0,                   0,          0.00088442,          0.00088442,          0.00088442
                  72,            0.043362,            0.020264,            0.003385,                   0,             0.60596,             0.57954,             0.55479,             0.62777,             0.31173,            0.030394,            0.012973,           0.0022335,                   0,                   0,          0.00088124,          0.00088124,          0.00088124
                  73,            0.048804,             0.03066,           0.0016394,                   0,             0.60982,             0.61608,             0.59858,             0.63358,             0.34405,            0.028504,            0.012853,            0.002174,                   0,                   0,          0.00087804,          0.00087804,          0.00087804
                  74,            0.039779,            0.014698,           0.0031651,                   0,             0.58856,             0.61845,             0.59662,             0.63671,             0.34164,            0.028686,             0.01287,           0.0021234,                   0,                   0,          0.00087479,          0.00087479,          0.00087479
                  75,            0.047616,            0.028547,           0.0025156,                   0,             0.59514,             0.63661,             0.59715,             0.64268,             0.34808,            0.028545,            0.012868,           0.0020955,                   0,                   0,          0.00087151,          0.00087151,          0.00087151
                  76,            0.044718,            0.016427,           0.0028313,                   0,             0.58416,             0.62671,             0.60174,             0.65022,             0.34306,             0.02907,              0.0128,           0.0020608,                   0,                   0,           0.0008682,           0.0008682,           0.0008682
                  77,            0.047668,            0.025894,           0.0015466,                   0,              0.5949,             0.67952,             0.65078,             0.66193,             0.33312,            0.028686,            0.012747,           0.0020114,                   0,                   0,          0.00086485,          0.00086485,          0.00086485
                  78,            0.055818,            0.023476,           0.0027446,                   0,             0.58459,             0.69011,             0.66228,             0.66103,             0.35392,            0.028308,            0.012674,           0.0019716,                   0,                   0,          0.00086146,          0.00086146,          0.00086146
                  79,            0.064433,            0.031073,           0.0019395,                   0,              0.5991,             0.65614,             0.66431,             0.65204,             0.33956,            0.029207,            0.012737,           0.0019267,                   0,                   0,          0.00085805,          0.00085805,          0.00085805
                  80,            0.040467,            0.021133,            0.001869,                   0,             0.59304,             0.66256,             0.66442,             0.66087,             0.34453,            0.028791,            0.012767,           0.0018982,                   0,                   0,          0.00085459,          0.00085459,          0.00085459
                  81,            0.051706,            0.030174,           0.0018807,                   0,             0.60016,             0.66125,             0.67355,             0.66652,             0.35275,            0.027808,            0.012623,           0.0018612,                   0,                   0,          0.00085111,          0.00085111,          0.00085111
                  82,            0.052448,             0.02101,           0.0013777,                   0,             0.58387,             0.67534,             0.67805,             0.67727,             0.37159,            0.027826,            0.012526,           0.0018336,                   0,                   0,          0.00084759,          0.00084759,          0.00084759
                  83,            0.055013,            0.026569,           0.0014397,                   0,             0.59074,              0.6614,             0.67662,             0.67679,              0.3672,            0.028166,            0.012416,           0.0017894,                   0,                   0,          0.00084404,          0.00084404,          0.00084404
                  84,            0.039297,            0.020921,           0.0020127,                   0,             0.59811,             0.68678,              0.6723,             0.68575,             0.37003,            0.028602,            0.012314,           0.0017596,                   0,                   0,          0.00084046,          0.00084046,          0.00084046
                  85,            0.043239,            0.024982,            0.001473,                   0,             0.59026,             0.70091,             0.65727,             0.68248,             0.35654,            0.028461,            0.012293,           0.0017314,                   0,                   0,          0.00083684,          0.00083684,          0.00083684
                  86,            0.046269,            0.024306,           0.0058637,                   0,             0.59873,             0.71397,             0.66099,             0.69074,             0.35931,            0.028275,            0.012366,            0.001694,                   0,                   0,          0.00083319,          0.00083319,          0.00083319
                  87,            0.041096,            0.037563,           0.0013847,                   0,             0.59856,             0.73886,             0.65189,             0.69567,             0.35607,            0.027947,            0.012291,           0.0016765,                   0,                   0,          0.00082952,          0.00082952,          0.00082952
                  88,             0.05573,            0.032225,           0.0021388,                   0,             0.59603,             0.73421,             0.66234,             0.69808,             0.35516,            0.028064,            0.012251,             0.00165,                   0,                   0,          0.00082581,          0.00082581,          0.00082581
                  89,            0.043661,            0.019326,           0.0015657,                   0,             0.59789,             0.76859,             0.64127,             0.69278,             0.36854,            0.027681,            0.012247,           0.0016197,                   0,                   0,          0.00082207,          0.00082207,          0.00082207
                  90,            0.046393,            0.023469,           0.0011069,                   0,             0.58306,             0.80476,             0.63792,             0.70107,             0.35515,            0.027896,            0.012219,           0.0015934,                   0,                   0,           0.0008183,           0.0008183,           0.0008183
                  91,            0.047445,            0.021851,           0.0033158,                   0,             0.60397,             0.82511,               0.636,             0.70568,             0.37022,            0.027552,            0.012135,           0.0015525,                   0,                   0,           0.0008145,           0.0008145,           0.0008145
                  92,            0.042974,            0.021207,           0.0020483,                   0,             0.60103,             0.83251,             0.63346,             0.70418,             0.35947,            0.028216,            0.012223,           0.0015202,                   0,                   0,          0.00081068,          0.00081068,          0.00081068
                  93,            0.043772,            0.025638,           0.0011692,                   0,             0.60095,             0.84925,             0.63078,             0.70469,             0.35874,            0.027971,            0.012212,           0.0015114,                   0,                   0,          0.00080682,          0.00080682,          0.00080682
                  94,            0.047732,            0.030471,           0.0013136,                   0,              0.5957,             0.86065,             0.62837,             0.70592,             0.36175,            0.027625,            0.012064,           0.0014867,                   0,                   0,          0.00080294,          0.00080294,          0.00080294
                  95,            0.042347,            0.019225,           0.0019644,                   0,             0.59452,              0.8712,             0.62649,             0.71343,              0.3698,            0.027972,            0.012095,           0.0014725,                   0,                   0,          0.00079903,          0.00079903,          0.00079903
                  96,             0.04264,            0.021563,           0.0029728,                   0,             0.59561,             0.87772,             0.65312,             0.72159,              0.3878,             0.02729,            0.012027,           0.0014463,                   0,                   0,          0.00079509,          0.00079509,          0.00079509
                  97,            0.048876,             0.02483,           0.0010035,                   0,             0.59307,             0.90276,             0.63198,             0.71603,             0.36889,            0.028353,            0.011957,            0.001425,                   0,                   0,          0.00079112,          0.00079112,          0.00079112
                  98,            0.040977,            0.023594,           0.0012538,                   0,             0.60021,             0.89341,             0.63967,             0.70755,             0.36036,            0.027544,             0.01196,           0.0014137,                   0,                   0,          0.00078713,          0.00078713,          0.00078713
                  99,            0.050628,            0.018077,           0.0010244,                   0,             0.58698,             0.90846,             0.63889,             0.70999,             0.36586,            0.027451,             0.01203,           0.0013988,                   0,                   0,          0.00078311,          0.00078311,          0.00078311
                 100,            0.047372,            0.022579,           0.0010293,                   0,              0.5872,             0.91763,             0.63805,             0.71553,             0.37834,            0.027187,            0.011982,           0.0013712,                   0,                   0,          0.00077907,          0.00077907,          0.00077907
                 101,            0.043727,            0.031196,           0.0017617,                   0,             0.59317,             0.90472,             0.63805,             0.71735,              0.3988,            0.027465,            0.012074,           0.0013602,                   0,                   0,            0.000775,            0.000775,            0.000775
                 102,             0.04872,            0.027277,           0.0014699,                   0,             0.60246,             0.92532,             0.64247,             0.71885,             0.36611,            0.027821,            0.012064,           0.0013498,                   0,                   0,          0.00077091,          0.00077091,          0.00077091
                 103,            0.043938,            0.022992,             0.00122,                   0,             0.60561,             0.92482,             0.64576,              0.7279,             0.38636,            0.027314,            0.011991,           0.0013326,                   0,                   0,          0.00076679,          0.00076679,          0.00076679
                 104,            0.038092,            0.031809,          0.00069286,                   0,             0.59407,             0.90926,             0.64046,             0.72547,              0.3818,            0.027256,            0.012067,           0.0013443,                   0,                   0,          0.00076265,          0.00076265,          0.00076265
                 105,            0.047117,            0.029374,            0.001093,                   0,             0.59812,             0.90362,             0.63299,             0.72181,             0.36572,            0.027248,            0.012093,           0.0013398,                   0,                   0,          0.00075848,          0.00075848,          0.00075848
                 106,            0.034274,            0.025449,           0.0009134,                   0,             0.59695,             0.92302,             0.64528,             0.72297,             0.38717,              0.0272,            0.011974,           0.0013101,                   0,                   0,           0.0007543,           0.0007543,           0.0007543
                 107,            0.039869,            0.037751,          0.00072222,                   0,             0.59251,             0.92272,             0.64414,             0.72954,             0.37177,             0.02787,            0.011988,           0.0013044,                   0,                   0,          0.00075009,          0.00075009,          0.00075009
                 108,            0.057107,            0.024015,           0.0070322,                   0,             0.58788,             0.92636,             0.64597,             0.73228,             0.36933,            0.027855,            0.011935,           0.0012923,                   0,                   0,          0.00074585,          0.00074585,          0.00074585
                 109,            0.043159,            0.038078,           0.0011448,                   0,             0.59739,             0.92633,             0.64597,             0.73045,             0.36911,            0.027268,            0.011973,           0.0012902,                   0,                   0,           0.0007416,           0.0007416,           0.0007416
                 110,            0.053402,            0.035526,          0.00073893,                   0,             0.59449,             0.92739,              0.6474,             0.73238,             0.39879,            0.027067,            0.011943,             0.00129,                   0,                   0,          0.00073733,          0.00073733,          0.00073733
                 111,            0.042874,            0.027137,           0.0017219,                   0,                0.61,              0.9293,             0.64319,              0.7333,             0.40158,             0.02719,            0.012012,           0.0012759,                   0,                   0,          0.00073303,          0.00073303,          0.00073303
                 112,            0.051964,            0.024529,           0.0020432,                   0,             0.59386,             0.92419,             0.64457,             0.73532,             0.39345,            0.027456,             0.01209,           0.0012634,                   0,                   0,          0.00072872,          0.00072872,          0.00072872
                 113,            0.046537,            0.015698,          0.00086093,                   0,             0.58023,             0.93821,              0.6429,             0.74163,             0.40697,            0.027213,            0.011999,           0.0012356,                   0,                   0,          0.00072438,          0.00072438,          0.00072438
                 114,            0.044757,            0.025544,           0.0021184,                   0,             0.60707,             0.94026,             0.64551,             0.73525,             0.39395,            0.027024,            0.011981,           0.0012269,                   0,                   0,          0.00072003,          0.00072003,          0.00072003
                 115,            0.039028,            0.025695,           0.0012786,                   0,              0.6034,             0.93982,             0.64829,             0.73355,             0.39703,            0.027415,            0.012033,           0.0012237,                   0,                   0,          0.00071566,          0.00071566,          0.00071566
                 116,            0.037936,            0.021589,          0.00087984,                   0,             0.59002,             0.94143,             0.65258,             0.74069,             0.40417,            0.026993,            0.012027,           0.0012079,                   0,                   0,          0.00071127,          0.00071127,          0.00071127
                 117,            0.035834,            0.019777,          0.00046506,                   0,              0.5845,             0.93764,             0.64675,             0.74096,             0.40555,            0.026889,            0.012017,           0.0011927,                   0,                   0,          0.00070686,          0.00070686,          0.00070686
                 118,            0.043595,            0.023915,          0.00092059,                   0,             0.58998,             0.95033,             0.64092,             0.73574,             0.37754,            0.027391,            0.012079,           0.0011818,                   0,                   0,          0.00070243,          0.00070243,          0.00070243
                 119,            0.048545,            0.014252,            0.001003,                   0,             0.58529,             0.94402,             0.63883,             0.73748,             0.37994,            0.027355,            0.012033,           0.0011826,                   0,                   0,          0.00069799,          0.00069799,          0.00069799
                 120,            0.041853,              0.0194,          0.00064624,                   0,             0.59675,             0.93063,             0.64692,             0.73976,             0.38074,             0.02755,            0.012094,           0.0011805,                   0,                   0,          0.00069353,          0.00069353,          0.00069353
                 121,            0.047328,            0.021684,           0.0021112,                   0,             0.59427,              0.9268,             0.65325,             0.73938,             0.39093,            0.027513,            0.012114,           0.0011718,                   0,                   0,          0.00068906,          0.00068906,          0.00068906
                 122,            0.044872,             0.02744,           0.0012047,                   0,             0.60172,             0.91313,             0.65467,             0.74049,             0.40024,            0.026812,            0.012083,           0.0011759,                   0,                   0,          0.00068457,          0.00068457,          0.00068457
                 123,            0.047614,            0.022631,           0.0045499,                   0,             0.59716,             0.90289,              0.6626,             0.74302,             0.39021,            0.027278,            0.012084,           0.0011664,                   0,                   0,          0.00068006,          0.00068006,          0.00068006
                 124,            0.041809,            0.018781,          0.00058971,                   0,             0.58406,             0.92201,             0.64808,             0.73732,             0.38425,            0.026931,            0.012012,           0.0011574,                   0,                   0,          0.00067555,          0.00067555,          0.00067555
                 125,            0.050056,            0.024544,           0.0022663,                   0,             0.60471,             0.88804,             0.67701,             0.74102,             0.39108,            0.026935,            0.011917,           0.0011459,                   0,                   0,          0.00067101,          0.00067101,          0.00067101
                 126,             0.03629,             0.01697,          0.00034312,                   0,             0.59034,             0.90111,              0.6813,             0.74575,             0.41341,            0.026952,            0.011834,           0.0011211,                   0,                   0,          0.00066647,          0.00066647,          0.00066647
                 127,            0.045805,            0.020811,           0.0033551,                   0,              0.6013,             0.92368,             0.66831,             0.74954,              0.4114,            0.026881,            0.011773,           0.0011215,                   0,                   0,          0.00066191,          0.00066191,          0.00066191
                 128,             0.04578,            0.028651,            0.001528,                   0,             0.59347,             0.91472,             0.67481,             0.74479,             0.39843,            0.027141,            0.011827,           0.0011261,                   0,                   0,          0.00065734,          0.00065734,          0.00065734
                 129,            0.044048,            0.021404,          0.00090148,                   0,             0.59036,             0.89414,             0.67481,             0.75226,             0.39743,            0.027043,            0.011804,            0.001112,                   0,                   0,          0.00065276,          0.00065276,          0.00065276
